Seq,PassOrFail,Injection_Time,Filling_Time,Plasticizing_Time,Plasticizing_Position,Max_Injection_Speed,Max_Screw_RPM,Max_Switch_Over_Pressure,Max_Back_Pressure,Hopper_Temperature
1243,1,1.080000043,0.949999988,13.15668086,53.61331897,127.0999985,30.8331885,119.0999985,57.76637928,64.6331871
7689,0,9.489999771,4.380000114,16.79999924,68.26000214,56.09999847,30.70000076,135.8999939,37.40000153,67.69999695
90,0,9.579999924,4.46999979,16.88999939,68.58000183,55.59999847,30.79999924,136.5,37.70000076,67.80000305
995,1,11.78779615,6.667796262,16.73432645,68.58999634,44.06554845,30.54702035,144.5918342,42.82228503,64.3156763
341,0,9.520000458,4.400000095,16.81999969,68.26999664,55.90000153,30.70000076,136.1999969,37.40000153,67.40000153
6468,1,12.77826522,7.658265337,16.68219632,68.58999634,40.6249735,30.70340976,145.8950826,39.90300745,64.36780544
5774,0,9.609999657,4.489999771,16.79999924,68.58000183,55.29999924,30.60000038,136.6999969,37.79999924,64.59999847
6576,0,1.059999943,0.930000007,12.92000008,53.56999969,128.3999939,31,115.9000015,55.5,66.40000153
1117,0,9.529999733,4.409999847,16.95999908,68.48000336,56.20000076,30.89999962,135.6999969,38.09999847,67.80000305
5233,1,10.82999992,5.71999979,16.81999969,68.58000183,45.40000153,31.10000038,142.6999969,71.90000153,63.79999924
3738,0,9.529999733,4.409999847,16.79999924,68.23999786,55.70000076,30.60000038,136.5,37.70000076,66.30000305
926,0,9.590000153,4.480000019,16.92000008,68.48000336,55.09999847,30.60000038,136.8999939,38.09999847,67.90000153
3531,0,9.529999733,4.420000076,17.06999969,68.48000336,56.20000076,30.70000076,136.3999939,38.20000076,69.09999847
1047,1,1.059999943,0.937134876,12.93573041,53.56286602,128.3000031,30.87134827,116.2286499,55.87134963,66.08539373
1993,0,9.590000153,4.480000019,16.88999939,68.58000183,55.5,30.70000076,136.8999939,38.09999847,67.90000153
172,1,1.059999943,0.939999998,12.89762745,53.59000015,128.1000061,30.89999962,116.4711707,56.14744548,64.71861553
3936,1,9.449999809,4.329999924,16.9478144,68.83999634,60.7812356,30.84061665,136.8406166,36.77506069,67.59382739
1713,0,9.579999924,4.460000038,16.60000038,68.33000183,55.20000076,30.79999924,136.6999969,37.70000076,65.80000305
3887,0,9.569999695,4.449999809,16.92000008,68.83999634,55.59999847,31,136.3000031,37.09999847,67.09999847
5647,0,9.590000153,4.46999979,16.55999947,68.34999847,55,30.70000076,136.6000061,38.40000153,65.69999695
7276,1,9.612874928,4.492874627,16.56583776,68.38961169,54.78113135,30.58712571,136.8772496,38.338623,65.19700569
5619,0,9.510000229,4.400000095,16.81999969,68.25,56,30.5,136.3000031,37.29999924,67
2488,0,9.520000458,4.409999847,16.81999969,68.26000214,55.90000153,30.60000038,136.3000031,37.59999847,67
7167,0,9.520000458,4.400000095,17.02000046,68.5,56.40000153,30.79999924,136.1999969,38.09999847,68.40000153
2654,0,9.609999657,4.489999771,16.57999992,68.33999634,54.70000076,30.60000038,137.1000061,38.5,65.09999847
2190,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
1149,1,9.567536403,4.457535972,16.92376825,68.83999634,55.68695698,30.89999962,136.2753575,37.25072244,67.0623182
5362,0,9.520000458,4.409999847,16.81999969,68.26999664,55.79999924,30.60000038,136.5,37.79999924,68.09999847
4668,0,9.619999886,4.510000229,16.78000069,68.58999634,55.20000076,30.60000038,136.8999939,38.40000153,66
6523,0,9.579999924,4.460000038,16.59000015,68.33000183,55.09999847,30.60000038,136.6000061,38,65.09999847
5294,0,9.569999695,4.449999809,16.87999916,68.48999786,55.29999924,30.70000076,136.6000061,38,68
6491,0,1.059999943,0.930000007,12.93000031,53.56999969,128.3999939,30.79999924,115.8000031,55.59999847,66.5
7791,0,9.520000458,4.400000095,16.85000038,68.25,56,30.60000038,135.8999939,37.29999924,66.09999847
6625,0,9.520000458,4.400000095,16.79999924,68.26000214,55.90000153,30.60000038,136.1999969,37.5,67.5
4570,0,9.569999695,4.460000038,16.61000061,68.34999847,55.20000076,30.70000076,136.1999969,37.70000076,65.40000153
4805,0,9.600000381,4.480000019,16.61000061,68.33000183,55,30.70000076,136.8999939,38.5,66
4739,0,1.059999943,0.939999998,12.97000027,53.59999847,128.1999969,30.70000076,116.1999969,56.09999847,64
3081,0,1.070000052,0.939999998,13.06999969,53.61000061,127.5999985,30.79999924,118.4000015,57.40000153,64.59999847
4468,1,9.58010729,4.46999979,16.93000031,68.83999634,55.5,30.89677871,136.4021413,37.50107362,67.00322095
7236,0,9.609999657,4.5,16.88999939,68.58999634,55.20000076,30.60000038,136.8999939,37.90000153,67.40000153
6710,0,9.529999733,4.409999847,16.97999954,68.48000336,56.20000076,30.70000076,136.1000061,38.29999924,68.30000305
3437,0,9.600000381,4.480000019,16.62000084,68.34999847,55,30.89999962,136.8999939,38.20000076,65.40000153
4383,0,9.520000458,4.409999847,16.82999992,68.23999786,55.90000153,30.70000076,136.3999939,37.5,66.40000153
6110,1,10.82999992,5.71999979,16.81999969,68.58000183,45.40000153,31.10000038,142.6999969,71.90000153,63.79999924
7392,1,10.82999992,5.71999979,16.81999969,68.58000183,45.40000153,31.10000038,142.6999969,71.90000153,63.79999924
5367,0,1.070000052,0.939999998,12.93999958,53.65999985,127.9000015,30.79999924,117.3000031,56.5,63.40000153
3034,0,9.550000191,4.429999828,16.86000061,68.25,55.59999847,30.60000038,136.5,37.70000076,67.40000153
7359,1,10.38013821,5.267488565,16.58829884,68.60469963,48.26053317,30.64700207,140.3779599,48.77155116,64.81450609
2106,0,9.579999924,4.46999979,16.90999985,68.83999634,55.40000153,30.70000076,136.5,37.29999924,67
2898,1,9.699999809,4.579999924,16.46999931,68.58999634,53.29999924,30.5,137.3999939,38.59999847,64.5
5990,1,9.979999542,4.869999886,16.53000069,68.61000061,49.40000153,30.70000076,139,50.59999847,65
5180,0,9.56000042,4.440000057,16.88999939,68.48999786,55.5,30.89999962,136.1000061,37.90000153,67.90000153
141,1,1.070000052,0.943042694,13.13304288,53.60912736,127.3391461,30.83042635,118.7304258,57.59128075,62.93469612
944,0,1.059999943,0.939999998,12.89000034,53.58000183,128.1999969,30.89999962,116.1999969,55.90000153,64
6434,1,1.076926218,0.946926163,13.13692644,53.60692613,127.1922143,30.86926122,118.9463071,58.00778387,64.22295206
7781,0,9.550000191,4.429999828,17.04000092,68.48000336,56,30.60000038,136.6999969,38.5,68.09999847
5939,1,1.059999943,0.939999998,12.89000034,53.59230228,128.0769795,30.89999962,116.7230235,56.25394874,65.16907466
5286,0,9.600000381,4.480000019,16.57999992,68.33999634,54.90000153,30.79999924,136.8000031,38.29999924,65.09999847
6000,0,9.510000229,4.389999866,16.86000061,68.25,56,30.5,135.6999969,37.29999924,66.69999695
4109,0,1.059999943,0.939999998,12.98999977,53.56999969,128.3000031,30.79999924,116.3000031,56,66.19999695
352,1,11.62222399,6.502224102,16.74304081,68.58999634,44.64069355,30.52087745,144.3739761,43.31028724,64.30696211
7118,0,9.56000042,4.440000057,16.97999954,68.48999786,55.5,30.60000038,136.6000061,37.5,69.30000305
4350,0,1.059999943,0.939999998,12.86999989,53.59000015,128.1000061,30.89999962,116.5999985,56,65.59999847
7727,1,11.48999977,6.369999886,16.75,68.58999634,45.09999847,30.5,144.1999969,43.70000076,64.30000305
6502,0,9.520000458,4.400000095,16.80999947,68.23999786,55.90000153,30.5,136.1999969,37.70000076,67.5
4833,0,1.059999943,0.939999998,12.85999966,53.59000015,128.1000061,31,116.5,56.29999924,65.5
6769,1,1.059999943,0.930000007,12.93263459,53.58184277,128.3815831,30.96317489,115.8552397,55.95523885,66.06571419
576,0,1.059999943,0.939999998,12.89999962,53.59000015,128.1999969,30.89999962,116.5,56.20000076,66
7445,1,1.059999943,0.939999998,12.91217799,53.56594101,128.3000031,30.84059304,116.2594069,55.90000153,66.08118607
131,0,1.059999943,0.930000007,12.89000034,53.59000015,128.1000061,30.70000076,116.5,56.20000076,62.59999847
6412,1,1.059999943,0.930000007,12.90848806,53.5878784,128.3212222,30.84244166,116.0363361,56.13633754,66.60901257
7924,0,9.600000381,4.489999771,16.55999947,68.36000061,55,30.60000038,136.6000061,38.20000076,65.80000305
3784,0,9.510000229,4.400000095,16.79999924,68.25,55.90000153,30.60000038,135.8999939,37.5,67
7802,1,1.059999943,0.93768563,12.98305672,53.56999969,128.3000031,30.82314302,116.2305713,55.95371243,66.01484845
1295,0,9.640000343,4.53000021,16.75,68.58999634,54.90000153,30.70000076,137.1000061,38.40000153,64.69999695
5660,1,9.684770669,4.564770711,16.53853095,68.62806941,53.60458378,30.54568757,137.3086199,38.43247721,64.85027269
4809,0,1.059999943,0.930000007,12.89999962,53.56999969,128.3000031,30.79999924,116.3000031,56.09999847,66.5
5283,0,9.579999924,4.460000038,16.59000015,68.34999847,55.09999847,30.70000076,136.5,37.90000153,65.19999695
5678,1,1.073026134,0.943026079,13.14210444,53.60605078,127.3394785,30.8302602,118.7210423,57.83026077,64.25791348
6116,0,9.550000191,4.429999828,16.92000008,68.48000336,55.59999847,30.60000038,136.6000061,37.5,68.40000153
2117,0,1.059999943,0.930000007,12.93000031,53.56999969,128.3999939,30.79999924,115.9000015,56.09999847,67.40000153
7563,1,9.579999924,4.46999979,16.91571064,68.83999634,55.46427721,30.79282988,136.4714449,37.53572279,67.28578778
4519,1,1.059999943,0.939999998,12.91758558,53.59060368,128,30.79999924,116.7060371,56.60603665,64.23490939
281,0,9.5,4.380000114,16.79999924,68.26000214,56.20000076,30.60000038,135.8999939,37.20000076,67.59999847
7705,0,9.569999695,4.460000038,16.88999939,68.86000061,55.59999847,30.70000076,136.6000061,37,67.09999847
366,0,9.600000381,4.480000019,16.88999939,68.58000183,55.40000153,30.60000038,136.8000031,38,67.80000305
4405,0,9.529999733,4.409999847,16.84000015,68.26000214,55.79999924,30.70000076,136.1000061,37.59999847,66.90000153
4019,1,1.059999943,0.930000007,12.99920599,53.56999969,128.3980091,30.89999962,116,55.70198576,66.18411684
1231,0,9.56000042,4.440000057,16.62999916,68.33000183,55.29999924,30.89999962,136.3999939,37.70000076,66.80000305
2315,1,9.67625509,4.556255091,16.4961188,68.53538418,53.70366196,30.52374495,137.2575269,38.52876409,64.68995957
5339,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
717,1,9.569999695,4.460000038,16.91844685,68.8407731,55.5,30.68446879,136.5922397,37.22329857,67.16212635
1419,1,1.059999943,0.930318665,12.91904411,53.56127591,128.2904432,30.80318583,116.2191166,55.712747,65.98088058
7844,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
4586,1,1.059999943,0.932949979,12.94410001,53.56705022,128.3000031,30.82949909,116.2705015,55.82949966,65.91800022
2718,1,9.581400199,4.462800522,16.95000076,68.85719953,55.47199503,30.87199491,136.5560089,37.12800345,67.89801966
3161,0,1.059999943,0.930000007,13.02000046,53.59999847,128.3000031,30.79999924,116.4000015,56.09999847,65.5
